Title,Price,In Stock,Category
msi geforce rtx 3060 ventus 2x 12g oc gddr6 pcie 4 0 nvidia graphics card,7839.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3060 ti eagle oc 8g lhr gddr6 nvidia graphics card,10569.0,True,Graphics Cards (GPUs)
msi geforce rtx 3060 ti ventus 2x ocv1 lhr 8gb gddr6 pcie 4 0 nvidia graphics card,11399.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3070 aorus master 8gb lhr gddr6 nvidia graphics card,17149.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3070 gaming oc 8gb lhr gddr6 pcie 4 0 nvidia graphics card,15219.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3070 vision oc 8gb gddr6 nvidia graphics card,17269.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3070 eagle 8gb gddr6 nvidia graphics card,15219.0,True,Graphics Cards (GPUs)
msi geforce gtx1650 d6 ventus xs 4g oc gddr6 graphics card,4499.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 vision oc 10gb gddr6x pcie 4 0 graphics card,17269.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 aorus master 10gb lhr gddr6x pcie 4 0 graphics card,22829.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 gaming oc 10gb lhr gddr6x pcie 4 0 nvidia graphics card,17269.0,True,Graphics Cards (GPUs)
